building_id,building_type,height,num_floors,latitude,longitude
B052997,unknown,,,17.3620399,78.491125
B052998,unknown,,,17.361919,78.491119
B052999,unknown,,,17.3620065,78.4911288
B053000,unknown,,,17.3621567,78.4914827
B053001,unknown,,,17.3619466,78.4914745
B053002,unknown,,,17.3619923,78.4915386
B053003,unknown,,,17.3619453,78.4916942
B053004,unknown,,,17.3619838,78.4917493
B053005,unknown,,,17.3620862,78.491581
B053006,unknown,,,17.3621096,78.4914914
B053007,unknown,,,17.3621647,78.4915543
B053008,unknown,,,17.3622033,78.4915479
B053009,unknown,,,17.3621392,78.4916867
B053010,unknown,,,17.3622073,78.4917146
B053011,unknown,,,17.3624349,78.4915836
B053012,unknown,,,17.3624368,78.491481
B053013,unknown,,,17.362362,78.491466
B053014,unknown,,,17.3624644,78.4912804
B053015,unknown,,,17.3625615,78.4915312
B053016,unknown,,,17.3628409,78.4913181
B053017,unknown,,,17.3628616,78.4914269
B053018,unknown,,,17.3627281,78.4913593
B053019,unknown,,,17.3628624,78.4915104
B053020,unknown,,,17.3628169,78.4916762
B053021,unknown,,,17.3625542,78.4917147
B053022,unknown,,,17.3625255,78.4916678
B053023,unknown,,,17.3625301,78.4916624
B053024,unknown,,,17.3626035,78.4916745
B053025,unknown,,,17.3625389,78.491579
B053026,unknown,,,17.3624621,78.4916201
B053027,unknown,,,17.3624259,78.4916345
B053028,unknown,,,17.3624768,78.4917069
B053029,unknown,,,17.3624394,78.4917366
B053030,unknown,,,17.3625071,78.4917614
B053031,unknown,,,17.3625846,78.491778
B053032,unknown,,,17.3626796,78.4917677
B053033,unknown,,,17.3627598,78.4918084
B053034,unknown,,,17.3628285,78.4917217
B053035,unknown,,,17.3628485,78.4919045
B053036,unknown,,,17.3623027,78.491999
B053037,unknown,,,17.3623647,78.4919584
B053038,unknown,,,17.3623905,78.491868
B053039,unknown,,,17.3623874,78.491708
B053040,unknown,,,17.3621882,78.4919381
B053041,unknown,,,17.3621625,78.4919992
B053042,unknown,,,17.3620841,78.4920105
B053043,unknown,,,17.3620907,78.4918895
B053044,unknown,,,17.3621708,78.4918332
B053045,unknown,,,17.3619614,78.4918286
B053046,unknown,,,17.3620167,78.4919976
B053047,unknown,,,17.3617365,78.4920065
B053048,unknown,,,17.3619185,78.4918273
B053049,unknown,,,17.3617695,78.4918335
B053050,unknown,,,17.3616859,78.4917606
B053051,unknown,,,17.3617481,78.4918941
B053052,unknown,,,17.361672,78.4919142
B053053,unknown,,,17.3616895,78.4918915
B053054,unknown,,,17.3615734,78.4917454
B053055,unknown,,,17.3616593,78.4918829
B053056,unknown,,,17.3609693,78.4921753
B053057,unknown,,,17.3610008,78.4918333
B053058,unknown,,,17.361191,78.4918168
B053059,unknown,,,17.3612569,78.4917412
B053060,unknown,,,17.3613149,78.4918353
B053061,unknown,,,17.3612964,78.4919553
B053062,unknown,,,17.3613476,78.4919886
B053063,unknown,,,17.3613979,78.4917863
B053064,unknown,,,17.3614141,78.4916637
B053065,unknown,,,17.3613793,78.4916444
B053066,unknown,,,17.3614274,78.4915411
B053067,unknown,,,17.3614639,78.4914356
B053068,unknown,,,17.3614184,78.4915351
B053069,unknown,,,17.3612672,78.4916557
B053070,unknown,,,17.3610985,78.4916834
B053071,unknown,,,17.3610531,78.4917062
B053072,unknown,,,17.3610686,78.491638
B053073,unknown,,,17.3611139,78.4915341
B053074,unknown,,,17.3612072,78.4916478
B053075,unknown,,,17.3611715,78.4913909
B053076,unknown,,,17.3609969,78.4914647
B053077,unknown,,,17.3612319,78.4914432
B053078,unknown,,,17.3614371,78.4913232
B053079,unknown,,,17.3616426,78.4914763
B053080,unknown,,,17.361566,78.4917527
B053081,unknown,,,17.3616552,78.4916563
B053082,unknown,,,17.3617839,78.4916225
B053083,unknown,,,17.3616903,78.4917323
B053084,unknown,,,17.361759,78.4917256
B053085,unknown,,,17.36182,78.4917279
B053086,unknown,,,17.3617119,78.4914097
B053087,unknown,,,17.3617253,78.4913809
B053088,unknown,,,17.3617117,78.4912671
B053089,unknown,,,17.3617623,78.4909887
B053090,unknown,,,17.3617492,78.491164
B053091,unknown,,,17.3616119,78.4910843
B053092,unknown,,,17.3614728,78.4910994
B053093,unknown,,,17.361618,78.4910403
B053094,unknown,,,17.3616172,78.4910345
B053095,unknown,,,17.3616326,78.4908429
B053096,unknown,,,17.3615514,78.4908409
B053097,unknown,,,17.3617156,78.4906851
B053098,unknown,,,17.3618279,78.4907438
B053099,unknown,,,17.361956,78.4905717
B053100,unknown,,,17.3617173,78.4906533
B053101,unknown,,,17.3618046,78.4904768
B053102,unknown,,,17.3618984,78.4904418
B053103,unknown,,,17.3618909,78.4903612
B053104,unknown,,,17.3616844,78.4902496
B053105,unknown,,,17.3617625,78.4904692
B053106,unknown,,,17.3616736,78.4904875
B053107,unknown,,,17.3616808,78.4902516
B053108,unknown,,,17.3615291,78.4902521
B053109,unknown,,,17.3615428,78.4902006
B053110,unknown,,,17.3614829,78.4902413
B053111,unknown,,,17.3614558,78.4903717
B053112,unknown,,,17.361569,78.4903843
B053113,unknown,,,17.3615553,78.4904184
B053114,unknown,,,17.3614936,78.4906229
B053115,unknown,,,17.3616468,78.4906794
B053116,unknown,,,17.3614663,78.4906763
B053117,unknown,,,17.3612059,78.4904934
B053118,unknown,,,17.3613791,78.4904954
B053119,unknown,,,17.3614373,78.4905303
B053120,unknown,,,17.3613983,78.490237
B053121,unknown,,,17.3612671,78.4904196
B053122,unknown,,,17.3612741,78.4903514
B053123,unknown,,,17.361256,78.4903888
B053124,unknown,,,17.3610117,78.4904812
B053125,unknown,,,17.3611258,78.4904342
B053126,unknown,,,17.361132,78.4906339
B053127,unknown,,,17.3610984,78.4907459
B053128,unknown,,,17.3610855,78.4909367
B053129,unknown,,,17.3613114,78.4908089
B053130,unknown,,,17.3615402,78.4908742
B053131,unknown,,,17.3613114,78.4908955
B053132,unknown,,,17.3613729,78.4910872
B053133,unknown,,,17.3615129,78.49113
B053134,unknown,,,17.3612819,78.4911731
B053135,unknown,,,17.3612851,78.4911291
B053136,unknown,,,17.3609683,78.4910313
B053137,unknown,,,17.3611477,78.4912498
B053138,unknown,,,17.3609592,78.4911131
B053139,unknown,,,17.360791,78.4909687
B053140,unknown,,,17.3608022,78.4911237
B053141,unknown,,,17.3608095,78.4910717
B053142,unknown,,,17.3606643,78.4908551
B053143,unknown,,,17.3605329,78.4909021
B053144,unknown,,,17.360843,78.4907271
B053145,unknown,,,17.3607226,78.4907085
B053146,unknown,,,17.3608665,78.490167
B053147,unknown,,,17.3607904,78.4903593
B053148,unknown,,,17.3606237,78.4902748
B053149,unknown,,,17.3606398,78.4903692
B053150,unknown,,,17.3605184,78.4904291
B053151,unknown,,,17.3605749,78.4905277
B053152,unknown,,,17.3608524,78.4904871
B053153,unknown,,,17.360503,78.4905662
B053154,unknown,,,17.3604875,78.4907049
B053155,unknown,,,17.3603726,78.490638
B053156,unknown,,,17.3604294,78.4905943
B053157,unknown,,,17.3604746,78.490469
B053158,unknown,,,17.3603903,78.4904797
B053159,unknown,,,17.3604269,78.4903433
B053160,unknown,,,17.3604138,78.4903366
B053161,unknown,,,17.3602973,78.4902351
B053162,unknown,,,17.3603885,78.4903254
B053163,unknown,,,17.3602501,78.4903006
B053164,unknown,,,17.3601686,78.4902677
B053165,unknown,,,17.3601669,78.4902426
B053166,unknown,,,17.360148,78.4903036
B053167,unknown,,,17.3601175,78.4905867
B053168,unknown,,,17.3601357,78.4904732
B053169,unknown,,,17.3601357,78.4904732
B053170,unknown,,,17.3603719,78.4904664
B053171,unknown,,,17.3600981,78.4907083
B053172,unknown,,,17.3601976,78.49089
B053173,unknown,,,17.3603365,78.4906835
B053174,unknown,,,17.3604353,78.4908151
B053175,unknown,,,17.3603032,78.4912252
B053176,unknown,,,17.3602673,78.4909538
B053177,unknown,,,17.3600674,78.4910417
B053178,unknown,,,17.360121,78.4912228
B053179,unknown,,,17.3600242,78.4911964
B053180,unknown,,,17.3602077,78.4912786
B053181,unknown,,,17.3601797,78.4914384
B053182,unknown,,,17.3602077,78.4915743
B053183,unknown,,,17.3601043,78.4915985
B053184,unknown,,,17.3603313,78.4916125
B053185,unknown,,,17.3604655,78.4915521
B053186,unknown,,,17.3604148,78.4912877
B053187,unknown,,,17.3606641,78.4914216
B053188,unknown,,,17.3607302,78.4914371
B053189,unknown,,,17.3606997,78.4913247
B053190,unknown,,,17.3605511,78.4912339
B053191,unknown,,,17.3609012,78.4917155
B053192,unknown,,,17.3606263,78.4915387
B053193,unknown,,,17.3606419,78.4915388
B053194,unknown,,,17.3605568,78.4915162
B053195,unknown,,,17.3605408,78.4915744
B053196,unknown,,,17.3605896,78.4919433
B053197,unknown,,,17.3606569,78.4919613
B053198,unknown,,,17.3609013,78.4917436
B053199,unknown,,,17.3607316,78.4921332
B053200,unknown,,,17.3606628,78.4921079
B053201,unknown,,,17.36056,78.4920723
B053202,unknown,,,17.3604884,78.492034
B053203,unknown,,,17.3602642,78.4918827
B053204,unknown,,,17.3602897,78.4918621
B053205,unknown,,,17.3604368,78.4920033
B053206,unknown,,,17.3602347,78.4919284
B053207,unknown,,,17.3601362,78.491896
B053208,unknown,,,17.3601231,78.4918428
B053209,unknown,,,17.3600587,78.4923463
B053210,unknown,,,17.3603191,78.4927132
B053211,unknown,,,17.3601954,78.4926258
B053212,unknown,,,17.3601433,78.4925801
B053213,unknown,,,17.3603323,78.4929649
B053214,unknown,,,17.3601841,78.4930109
B053215,unknown,,,17.3604512,78.4932546
B053216,unknown,,,17.3604795,78.492973
B053217,unknown,,,17.3606122,78.4931287
B053218,unknown,,,17.3605848,78.4931404
B053219,unknown,,,17.3606922,78.4930806
B053220,unknown,,,17.3606678,78.4930193
B053221,unknown,,,17.3609093,78.4932802
B053222,unknown,,,17.3607323,78.4929696
B053223,unknown,,,17.3608494,78.4928978
B053224,unknown,,,17.3608977,78.4929606
B053225,unknown,,,17.3607168,78.4924298
B053226,unknown,,,17.361001,78.4925134
B053227,unknown,,,17.3610518,78.4925726
B053228,unknown,,,17.3610092,78.4925947
B053229,unknown,,,17.3610998,78.4927103
B053230,unknown,,,17.3611183,78.4926265
B053231,unknown,,,17.36112,78.4927365
B053232,unknown,,,17.3611659,78.4926465
B053233,unknown,,,17.3612591,78.4926323
B053234,unknown,,,17.3613474,78.4925686
B053235,unknown,,,17.3617913,78.4926638
B053236,unknown,,,17.3616374,78.4926645
B053237,unknown,,,17.3614228,78.4928895
B053238,unknown,,,17.3615666,78.4927925
B053239,unknown,,,17.3618684,78.492855
B053240,unknown,,,17.3618834,78.4930138
B053241,unknown,,,17.3618795,78.4929332
B053242,unknown,,,17.361778,78.4930388
B053243,unknown,,,17.3616766,78.4931349
B053244,unknown,,,17.3614745,78.4930972
B053245,unknown,,,17.3613983,78.4931223
B053246,unknown,,,17.3614327,78.4929755
B053247,unknown,,,17.3613458,78.4929397
B053248,unknown,,,17.3610456,78.4931807
B053249,unknown,,,17.3611369,78.4933236
B053250,unknown,,,17.3611994,78.4934012
B053251,unknown,,,17.3609942,78.493381
B053252,unknown,,,17.3609494,78.493786
B053253,unknown,,,17.361078,78.4936892
B053254,unknown,,,17.3611441,78.4936939
B053255,unknown,,,17.3611711,78.4936822
B053256,unknown,,,17.3613056,78.4936525
B053257,unknown,,,17.3614065,78.4936487
B053258,unknown,,,17.3611741,78.4933275
B053259,unknown,,,17.3614931,78.4932523
B053260,unknown,,,17.3616117,78.4932392
B053261,unknown,,,17.3619703,78.4933236
B053262,unknown,,,17.3617072,78.4934804
B053263,unknown,,,17.3619733,78.4934879
B053264,unknown,,,17.3619472,78.4936579
B053265,unknown,,,17.3616767,78.4936297
B053266,unknown,,,17.3615833,78.4937063
B053267,unknown,,,17.3615368,78.493495
B053268,unknown,,,17.3617819,78.4939856
B053269,unknown,,,17.3616149,78.4937664
B053270,unknown,,,17.3619485,78.4938622
B053271,unknown,,,17.3618604,78.4938647
B053272,unknown,,,17.3618523,78.4942019
B053273,unknown,,,17.3620163,78.4941257
B053274,unknown,,,17.3617338,78.4941438
B053275,unknown,,,17.3614634,78.4940981
B053276,unknown,,,17.3613572,78.4940905
B053277,unknown,,,17.3613004,78.494232
B053278,unknown,,,17.3613418,78.4940894
B053279,unknown,,,17.3614658,78.4939091
B053280,unknown,,,17.3609492,78.4937981
B053281,unknown,,,17.3610328,78.4938571
B053282,unknown,,,17.3612828,78.4942105
B053283,unknown,,,17.3610282,78.4942646
B053284,unknown,,,17.3609817,78.4941694
B053285,unknown,,,17.3608397,78.4942043
B053286,unknown,,,17.3607785,78.4942254
B053287,unknown,,,17.360771,78.494249
B053288,unknown,,,17.3607097,78.4941529
B053289,unknown,,,17.3605826,78.4938877
B053290,unknown,,,17.3605426,78.493832
B053291,unknown,,,17.3606117,78.49379
B053292,unknown,,,17.360703,78.4938525
B053293,unknown,,,17.3608528,78.4938684
B053294,unknown,,,17.3609356,78.4939784
B053295,unknown,,,17.3609365,78.4937446
B053296,unknown,,,17.3608983,78.4934186
B053297,unknown,,,17.3608416,78.493323
B053298,unknown,,,17.3607105,78.4934499
B053299,unknown,,,17.360773,78.493352
B053300,unknown,,,17.3605925,78.4933151
B053301,unknown,,,17.3605557,78.4936048
B053302,unknown,,,17.360667,78.4936057
B053303,unknown,,,17.3607457,78.4935806
B053304,unknown,,,17.3605176,78.4937181
B053305,unknown,,,17.360564,78.4936419
B053306,unknown,,,17.3604349,78.4936478
B053307,unknown,,,17.3604072,78.493717
B053308,unknown,,,17.3602986,78.493686
B053309,unknown,,,17.3603382,78.4935045
B053310,unknown,,,17.3605274,78.493569
B053311,unknown,,,17.3604235,78.4936526
B053312,unknown,,,17.3604463,78.4933907
B053313,unknown,,,17.3604238,78.4933516
B053314,unknown,,,17.3600229,78.4935621
B053315,unknown,,,17.3602033,78.4936313
B053316,unknown,,,17.3601509,78.4936207
B053317,unknown,,,17.3602293,78.4937653
B053318,unknown,,,17.3601697,78.4937717
B053319,unknown,,,17.3600949,78.4936308
B053320,unknown,,,17.3600319,78.493767
B053321,unknown,,,17.3601274,78.4938351
B053322,unknown,,,17.3600628,78.4938017
B053323,unknown,,,17.3600492,78.4939524
B053324,unknown,,,17.3601618,78.4939445
B053325,unknown,,,17.3601505,78.4940245
B053326,unknown,,,17.3602431,78.493813
B053327,unknown,,,17.3601801,78.4938313
B053328,unknown,,,17.3604,78.4937493
B053329,unknown,,,17.3605279,78.493979
B053330,unknown,,,17.3603686,78.4940001
B053331,unknown,,,17.3604224,78.4940825
B053332,unknown,,,17.3604096,78.4941204
B053333,unknown,,,17.3604838,78.4943089
B053334,unknown,,,17.360147,78.4941371
B053335,unknown,,,17.3601308,78.4945739
B053336,unknown,,,17.3603001,78.4943865
B053337,unknown,,,17.3605388,78.4944618
B053338,unknown,,,17.3604803,78.4944401
B053339,unknown,,,17.3605346,78.4944681
B053340,unknown,,,17.3603502,78.4946885
B053341,unknown,,,17.3605185,78.4947824
B053342,unknown,,,17.3603032,78.4946508
B053343,unknown,,,17.360304,78.494661
B053344,unknown,,,17.3601878,78.4946067
B053345,unknown,,,17.3602178,78.4948931
B053346,unknown,,,17.360351,78.4949207
B053347,unknown,,,17.3602281,78.4949126
B053348,unknown,,,17.3601543,78.4950863
B053349,unknown,,,17.3601258,78.4953267
B053350,unknown,,,17.3602692,78.4952159
B053351,unknown,,,17.3602765,78.4951467
B053352,unknown,,,17.3602196,78.4950814
B053353,unknown,,,17.3605043,78.4952366
B053354,unknown,,,17.3605092,78.4952539
B053355,unknown,,,17.3606082,78.4951098
B053356,unknown,,,17.3603777,78.4948445
B053357,unknown,,,17.3604918,78.4948469
B053358,unknown,,,17.3604934,78.4950072
B053359,unknown,,,17.3607362,78.4951559
B053360,unknown,,,17.3608293,78.4951222
B053361,unknown,,,17.3609392,78.4952458
B053362,unknown,,,17.3608577,78.4951338
B053363,unknown,,,17.3609035,78.4950802
B053364,unknown,,,17.3608059,78.4947842
B053365,unknown,,,17.36089,78.4947986
B053366,unknown,,,17.3608946,78.4947536
B053367,unknown,,,17.3610085,78.4944896
B053368,unknown,,,17.3607552,78.4945218
B053369,unknown,,,17.360752,78.4945807
B053370,unknown,,,17.360745,78.4945107
B053371,unknown,,,17.3607176,78.4944381
B053372,unknown,,,17.3609311,78.4943093
B053373,unknown,,,17.3610531,78.4942661
B053374,unknown,,,17.3611514,78.4946038
B053375,unknown,,,17.3610619,78.4947843
B053376,unknown,,,17.3612896,78.4947852
B053377,unknown,,,17.3613071,78.4946611
B053378,unknown,,,17.3613338,78.4944303
B053379,unknown,,,17.3615964,78.4945673
B053380,unknown,,,17.3618471,78.4943551
B053381,unknown,,,17.3618757,78.4946976
B053382,unknown,,,17.3618288,78.4945811
B053383,unknown,,,17.3618841,78.4945872
B053384,unknown,,,17.3619497,78.4947156
B053385,unknown,,,17.3615592,78.4945427
B053386,unknown,,,17.361545,78.4947594
B053387,unknown,,,17.3618531,78.4948982
B053388,unknown,,,17.3616902,78.4950642
B053389,unknown,,,17.3617893,78.4951303
B053390,unknown,,,17.3619045,78.4951634
B053391,unknown,,,17.3617593,78.4952873
B053392,unknown,,,17.3615852,78.4952327
B053393,unknown,,,17.3615677,78.4952309
B053394,unknown,,,17.361564,78.4951082
B053395,unknown,,,17.3614149,78.495223
B053396,unknown,,,17.3612518,78.4953008
B053397,unknown,,,17.3613406,78.4950741
B053398,unknown,,,17.361345,78.4950598
B053399,unknown,,,17.3611445,78.4951039
B053400,unknown,,,17.3611984,78.494812
B053401,unknown,,,17.3610204,78.4950545
B053402,unknown,,,17.3612187,78.4951288
B053403,unknown,,,17.3612222,78.4952651
B053404,unknown,,,17.3610091,78.4953549
B053405,unknown,,,17.3613147,78.4955119
B053406,unknown,,,17.3611355,78.4954964
B053407,unknown,,,17.361009,78.4956829
B053408,unknown,,,17.3611011,78.4957107
B053409,unknown,,,17.3614445,78.4956371
B053410,unknown,,,17.3612468,78.4957774
B053411,unknown,,,17.3613604,78.4957952
B053412,unknown,,,17.3614484,78.4955449
B053413,unknown,,,17.3613379,78.4954197
B053414,unknown,,,17.3614021,78.49542
B053415,unknown,,,17.3615518,78.4954479
B053416,unknown,,,17.3615851,78.4954572
B053417,unknown,,,17.3616914,78.4954444
B053418,unknown,,,17.3615507,78.495388
B053419,unknown,,,17.3615604,78.4953242
B053420,unknown,,,17.3616937,78.4953815
B053421,unknown,,,17.3617259,78.4954546
B053422,unknown,,,17.361804,78.4954773
B053423,unknown,,,17.361804,78.4954773
B053424,unknown,,,17.3617332,78.4956195
B053425,unknown,,,17.3616699,78.4956297
B053426,unknown,,,17.3616133,78.4956011
B053427,unknown,,,17.3615323,78.4956138
B053428,unknown,,,17.3615691,78.4957794
B053429,unknown,,,17.3615159,78.4958794
B053430,unknown,,,17.3615088,78.4960437
B053431,unknown,,,17.3615032,78.4959848
B053432,unknown,,,17.361568,78.4960418
B053433,unknown,,,17.361688,78.4959243
B053434,unknown,,,17.3616174,78.4959102
B053435,unknown,,,17.3617355,78.4959259
B053436,unknown,,,17.3619041,78.4960184
B053437,unknown,,,17.3617022,78.4961569
B053438,unknown,,,17.361911,78.4962692
B053439,unknown,,,17.3617765,78.4962605
B053440,unknown,,,17.3616599,78.4961188
B053441,unknown,,,17.3614279,78.4962294
B053442,unknown,,,17.3613083,78.4963279
B053443,unknown,,,17.3612538,78.4961423
B053444,unknown,,,17.3614578,78.4960443
B053445,unknown,,,17.3613515,78.4961061
B053446,unknown,,,17.3614101,78.4961635
B053447,unknown,,,17.3614071,78.4961069
B053448,unknown,,,17.361242,78.4958998
B053449,unknown,,,17.3610909,78.4959793
B053450,unknown,,,17.3609651,78.4960305
B053451,unknown,,,17.3610058,78.4962149
B053452,unknown,,,17.3613036,78.4962141
B053453,unknown,,,17.3609713,78.4962781
B053454,unknown,,,17.3609053,78.4961932
B053455,unknown,,,17.3609017,78.4960559
B053456,unknown,,,17.3609048,78.4961295
B053457,unknown,,,17.3608639,78.4962394
B053458,unknown,,,17.3606375,78.4963334
B053459,unknown,,,17.3606522,78.4959546
B053460,unknown,,,17.3605256,78.4959957
B053461,unknown,,,17.3605629,78.4958602
B053462,unknown,,,17.3607774,78.4960514
B053463,unknown,,,17.3609182,78.4957957
B053464,unknown,,,17.3609443,78.4956939
B053465,unknown,,,17.3608831,78.4956669
B053466,unknown,,,17.3608575,78.4958347
B053467,unknown,,,17.3607691,78.4957445
B053468,unknown,,,17.3607821,78.4956791
B053469,unknown,,,17.3609049,78.495549
B053470,unknown,,,17.3609852,78.4956317
B053471,unknown,,,17.3609458,78.4955081
B053472,unknown,,,17.3609539,78.4953643
B053473,unknown,,,17.360936,78.4952984
B053474,unknown,,,17.3607067,78.4957101
B053475,unknown,,,17.3606895,78.4957631
B053476,unknown,,,17.3604758,78.4957907
B053477,unknown,,,17.3604077,78.4956927
B053478,unknown,,,17.3603098,78.4954083
B053479,unknown,,,17.3602859,78.4954412
B053480,unknown,,,17.3602438,78.4955362
B053481,unknown,,,17.3602595,78.4954521
B053482,unknown,,,17.3602612,78.495502
B053483,unknown,,,17.3600609,78.4956257
B053484,unknown,,,17.3601063,78.4956826
B053485,unknown,,,17.3601424,78.4955914
B053486,unknown,,,17.3602296,78.4956357
B053487,unknown,,,17.3602251,78.4956465
